xllcorner,yllcorner,cellsize,nrows,ncols,band,units,scale,latitude,longitude,site,product,start,end,complete,modis_date,date,tile,proc_date,pixel,ndvi_value,year,season,ndvi_mean,ndvi_sd,ndvi_anomaly,stress_class,elevation,annual_precip_mm,precip_seasonality,spatial_block,seasonal_precip,seasonal_temp,lagged_seasonal_precip
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021321,2021-11-17,h24v06,2021338161505,1,3622,2021,Autumn,5193.223602484472,1531.258420283605,-1.026099567304561,Moderate Stress,85,177,90.6494369506836,2,0.87,34.86,0.03
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021337,2021-12-03,h24v06,2021355015550,1,4081,2021,Winter,5193.223602484472,1531.258420283605,-0.7263461135962127,Normal,85,177,90.6494369506836,2,1.09,18.5675,20.5
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2021353,2021-12-19,h24v06,2022005000719,1,4997,2021,Winter,5193.223602484472,1531.258420283605,-0.12814532144621923,Normal,85,177,90.6494369506836,2,1.09,18.5675,20.5
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022001,2022-01-01,h24v06,2022018173614,1,6551,2022,Winter,5193.223602484472,1531.258420283605,0.8867062407820449,Normal,85,177,90.6494369506836,2,1.09,18.5675,20.5
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022017,2022-01-17,h24v06,2022035004300,1,7129,2022,Winter,5193.223602484472,1531.258420283605,1.2641735528592242,Normal,85,177,90.6494369506836,2,1.09,18.5675,20.5
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022033,2022-02-02,h24v06,2022051005115,1,6760,2022,Winter,5193.223602484472,1531.258420283605,1.0231952861525129,Normal,85,177,90.6494369506836,2,1.09,18.5675,20.5
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022049,2022-02-18,h24v06,2022066003433,1,6278,2022,Winter,5193.223602484472,1531.258420283605,0.7084215068770795,Normal,85,177,90.6494369506836,2,1.09,18.5675,20.5
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022065,2022-03-06,h24v06,2022101213342,1,5437,2022,Spring,5193.223602484472,1531.258420283605,0.15920003722845014,Normal,85,177,90.6494369506836,2,2.16,31.7775,0.04
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022081,2022-03-22,h24v06,2022098000501,1,3911,2022,Spring,5193.223602484472,1531.258420283605,-0.8373659112659714,Moderate Stress,85,177,90.6494369506836,2,2.16,31.7775,0.04
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022097,2022-04-07,h24v06,2022121225434,1,2595,2022,Spring,5193.223602484472,1531.258420283605,-1.6967897567565733,Severe Stress,85,177,90.6494369506836,2,2.16,31.7775,0.04
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022113,2022-04-23,h24v06,2022136104603,1,2819,2022,Spring,5193.223602484472,1531.258420283605,-1.550504846885833,Severe Stress,85,177,90.6494369506836,2,2.16,31.7775,0.04
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022129,2022-05-09,h24v06,2022146013235,1,3006,2022,Spring,5193.223602484472,1531.258420283605,-1.4283830694490982,Severe Stress,85,177,90.6494369506836,2,2.16,31.7775,0.04
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022145,2022-05-25,h24v06,2022168103147,1,3700,2022,Spring,5193.223602484472,1531.258420283605,-0.9751610719031424,Moderate Stress,85,177,90.6494369506836,2,2.16,31.7775,0.04
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022161,2022-06-10,h24v06,2022178180214,1,3419,2022,Summer,5193.223602484472,1531.258420283605,-1.1586702668749198,Moderate Stress,85,177,90.6494369506836,2,20.5,33.05,2.16
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022177,2022-06-26,h24v06,2022195120805,1,4576,2022,Summer,5193.223602484472,1531.258420283605,-0.4030825850872097,Normal,85,177,90.6494369506836,2,20.5,33.05,2.16
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022193,2022-07-12,h24v06,2022215014008,1,5664,2022,Summer,5193.223602484472,1531.258420283605,0.3074441199992455,Normal,85,177,90.6494369506836,2,20.5,33.05,2.16
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022209,2022-07-28,h24v06,2022232145754,1,6576,2022,Summer,5193.223602484472,1531.258420283605,0.9030326816158328,Normal,85,177,90.6494369506836,2,20.5,33.05,2.16
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022225,2022-08-13,h24v06,2022242000744,1,6379,2022,Summer,5193.223602484472,1531.258420283605,0.7743803278455832,Normal,85,177,90.6494369506836,2,20.5,33.05,2.16
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022241,2022-08-29,h24v06,2022258131513,1,6863,2022,Summer,5193.223602484472,1531.258420283605,1.0904602223877196,Normal,85,177,90.6494369506836,2,20.5,33.05,2.16
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022257,2022-09-14,h24v06,2022274023054,1,6318,2022,Autumn,5193.223602484472,1531.258420283605,0.7345438122111404,Normal,85,177,90.6494369506836,2,0.04,30.2,0.45
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022273,2022-09-30,h24v06,2022297154021,1,6075,2022,Autumn,5193.223602484472,1531.258420283605,0.5758508073067207,Normal,85,177,90.6494369506836,2,0.04,30.2,0.45
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022289,2022-10-16,h24v06,2022307122803,1,4556,2022,Autumn,5193.223602484472,1531.258420283605,-0.4161437377542402,Normal,85,177,90.6494369506836,2,0.04,30.2,0.45
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022305,2022-11-01,h24v06,2022322030236,1,4237,2022,Autumn,5193.223602484472,1531.258420283605,-0.6244691227933754,Normal,85,177,90.6494369506836,2,0.04,30.2,0.45
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022321,2022-11-17,h24v06,2022350213237,1,3536,2022,Autumn,5193.223602484472,1531.258420283605,-1.082262523772792,Moderate Stress,85,177,90.6494369506836,2,0.04,30.2,0.45
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022337,2022-12-03,h24v06,2022360144146,1,4609,2022,Winter,5193.223602484472,1531.258420283605,-0.3815316831866095,Normal,85,177,90.6494369506836,2,0.24,18.95,5.08
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2022353,2022-12-19,h24v06,2023006053914,1,6344,2022,Winter,5193.223602484472,1531.258420283605,0.7515233106782799,Normal,85,177,90.6494369506836,2,0.24,18.95,5.08
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023001,2023-01-01,h24v06,2023019191939,1,6329,2023,Winter,5193.223602484472,1531.258420283605,0.7417274461780071,Normal,85,177,90.6494369506836,2,0.24,18.95,5.08
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023017,2023-01-17,h24v06,2023034172550,1,6694,2023,Winter,5193.223602484472,1531.258420283605,0.9800934823513124,Normal,85,177,90.6494369506836,2,0.24,18.95,5.08
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023033,2023-02-02,h24v06,2023054042946,1,6429,2023,Winter,5193.223602484472,1531.258420283605,0.8070332095131593,Normal,85,177,90.6494369506836,2,0.24,18.95,5.08
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023049,2023-02-18,h24v06,2023070133516,1,6451,2023,Winter,5193.223602484472,1531.258420283605,0.8214004774468927,Normal,85,177,90.6494369506836,2,0.24,18.95,5.08
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023065,2023-03-06,h24v06,2023082002919,1,6690,2023,Spring,5193.223602484472,1531.258420283605,0.9774812518179063,Normal,85,177,90.6494369506836,2,4.470000000000001,28.9,0.02
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023081,2023-03-22,h24v06,2023100010650,1,3849,2023,Spring,5193.223602484472,1531.258420283605,-0.8778554845337657,Moderate Stress,85,177,90.6494369506836,2,4.470000000000001,28.9,0.02
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023097,2023-04-07,h24v06,2023115121608,1,3051,2023,Spring,5193.223602484472,1531.258420283605,-1.3989954759482797,Severe Stress,85,177,90.6494369506836,2,4.470000000000001,28.9,0.02
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023113,2023-04-23,h24v06,2023129235911,1,2738,2023,Spring,5193.223602484472,1531.258420283605,-1.603402515187306,Severe Stress,85,177,90.6494369506836,2,4.470000000000001,28.9,0.02
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023129,2023-05-09,h24v06,2023146132301,1,2443,2023,Spring,5193.223602484472,1531.258420283605,-1.7960545170260047,Severe Stress,85,177,90.6494369506836,2,4.470000000000001,28.9,0.02
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023145,2023-05-25,h24v06,2023164011928,1,3202,2023,Spring,5193.223602484472,1531.258420283605,-1.3003837733122,Severe Stress,85,177,90.6494369506836,2,4.470000000000001,28.9,0.02
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023161,2023-06-10,h24v06,2023177232227,1,4411,2023,Summer,5193.223602484472,1531.258420283605,-0.5108370945902108,Normal,85,177,90.6494369506836,2,5.08,35.17666666666666,4.470000000000001
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023177,2023-06-26,h24v06,2023201053357,1,4861,2023,Summer,5193.223602484472,1531.258420283605,-0.21696115958202616,Normal,85,177,90.6494369506836,2,5.08,35.17666666666666,4.470000000000001
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023193,2023-07-12,h24v06,2023215104753,1,4920,2023,Summer,5193.223602484472,1531.258420283605,-0.1784307592142864,Normal,85,177,90.6494369506836,2,5.08,35.17666666666666,4.470000000000001
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023209,2023-07-28,h24v06,2023226000418,1,6577,2023,Summer,5193.223602484472,1531.258420283605,0.9036857392491844,Normal,85,177,90.6494369506836,2,5.08,35.17666666666666,4.470000000000001
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023225,2023-08-13,h24v06,2023242001335,1,6946,2023,Summer,5193.223602484472,1531.258420283605,1.1446640059558957,Normal,85,177,90.6494369506836,2,5.08,35.17666666666666,4.470000000000001
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023241,2023-08-29,h24v06,2023258002342,1,6261,2023,Summer,5193.223602484472,1531.258420283605,0.6973195271101037,Normal,85,177,90.6494369506836,2,5.08,35.17666666666666,4.470000000000001
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023257,2023-09-14,h24v06,2023274001100,1,6195,2023,Autumn,5193.223602484472,1531.258420283605,0.6542177233089033,Normal,85,177,90.6494369506836,2,0.02,34.89,0
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023273,2023-09-30,h24v06,2023290140753,1,6102,2023,Autumn,5193.223602484472,1531.258420283605,0.5934833634072118,Normal,85,177,90.6494369506836,2,0.02,34.89,0
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023289,2023-10-16,h24v06,2023305235530,1,5308,2023,Autumn,5193.223602484472,1531.258420283605,0.07495560252610389,Normal,85,177,90.6494369506836,2,0.02,34.89,0
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023305,2023-11-01,h24v06,2023322213252,1,3457,2023,Autumn,5193.223602484472,1531.258420283605,-1.133854076807562,Moderate Stress,85,177,90.6494369506836,2,0.02,34.89,0
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023321,2023-11-17,h24v06,2023340004725,1,3684,2023,Autumn,5193.223602484472,1531.258420283605,-0.9856099940367667,Moderate Stress,85,177,90.6494369506836,2,0.02,34.89,0
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023337,2023-12-03,h24v06,2023354005014,1,4959,2023,Winter,5193.223602484472,1531.258420283605,-0.15296151151357704,Normal,85,177,90.6494369506836,2,0.64,18.5375,9.37
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2023353,2023-12-19,h24v06,2024005141802,1,5855,2023,Winter,5193.223602484472,1531.258420283605,0.4321781279693861,Normal,85,177,90.6494369506836,2,0.64,18.5375,9.37
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024001,2024-01-01,h24v06,2024022131632,1,3296,2024,Winter,5193.223602484472,1531.258420283605,-1.238996355777157,Moderate Stress,85,177,90.6494369506836,2,0.64,18.5375,9.37
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024017,2024-01-17,h24v06,2024038040856,1,7009,2024,Winter,5193.223602484472,1531.258420283605,1.1858066368570417,Normal,85,177,90.6494369506836,2,0.64,18.5375,9.37
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024033,2024-02-02,h24v06,2024051115738,1,7461,2024,Winter,5193.223602484472,1531.258420283605,1.480988687131929,Normal,85,177,90.6494369506836,2,0.64,18.5375,9.37
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024049,2024-02-18,h24v06,2024066073050,1,6967,2024,Winter,5193.223602484472,1531.258420283605,1.1583782162562777,Normal,85,177,90.6494369506836,2,0.64,18.5375,9.37
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024065,2024-03-05,h24v06,2024085175947,1,7164,2024,Spring,5193.223602484472,1531.258420283605,1.2870305700265274,Normal,85,177,90.6494369506836,2,1.89,29.8475,0.19
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024081,2024-03-21,h24v06,2024099104707,1,5625,2024,Spring,5193.223602484472,1531.258420283605,0.28197487229853613,Normal,85,177,90.6494369506836,2,1.89,29.8475,0.19
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024097,2024-04-06,h24v06,2024115201806,1,3539,2024,Spring,5193.223602484472,1531.258420283605,-1.080303350872737,Moderate Stress,85,177,90.6494369506836,2,1.89,29.8475,0.19
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024113,2024-04-22,h24v06,2024133221552,1,2477,2024,Spring,5193.223602484472,1531.258420283605,-1.773850557492053,Severe Stress,85,177,90.6494369506836,2,1.89,29.8475,0.19
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024129,2024-05-08,h24v06,2024153222251,1,2589,2024,Spring,5193.223602484472,1531.258420283605,-1.7007081025566826,Severe Stress,85,177,90.6494369506836,2,1.89,29.8475,0.19
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024145,2024-05-24,h24v06,2024162170758,1,3751,2024,Spring,5193.223602484472,1531.258420283605,-0.9418551326022148,Moderate Stress,85,177,90.6494369506836,2,1.89,29.8475,0.19
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024161,2024-06-09,h24v06,2024181211340,1,4325,2024,Summer,5193.223602484472,1531.258420283605,-0.5670000510584415,Normal,85,177,90.6494369506836,2,9.37,36.74333333333333,1.89
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024177,2024-06-25,h24v06,2024195022542,1,4877,2024,Summer,5193.223602484472,1531.258420283605,-0.2065122374484018,Normal,85,177,90.6494369506836,2,9.37,36.74333333333333,1.89
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024193,2024-07-11,h24v06,2024212093245,1,6151,2024,Summer,5193.223602484472,1531.258420283605,0.6254831874414364,Normal,85,177,90.6494369506836,2,9.37,36.74333333333333,1.89
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024209,2024-07-27,h24v06,2024228023654,1,6451,2024,Summer,5193.223602484472,1531.258420283605,0.8214004774468927,Normal,85,177,90.6494369506836,2,9.37,36.74333333333333,1.89
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024225,2024-08-12,h24v06,2024247142928,1,7533,2024,Summer,5193.223602484472,1531.258420283605,1.5280088367332387,Normal,85,177,90.6494369506836,2,9.37,36.74333333333333,1.89
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024241,2024-08-28,h24v06,2024258131000,1,8111,2024,Summer,5193.223602484472,1531.258420283605,1.9054761488104184,Normal,85,177,90.6494369506836,2,9.37,36.74333333333333,1.89
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024257,2024-09-13,h24v06,2024275121009,1,7316,2024,Autumn,5193.223602484472,1531.258420283605,1.3862953302959586,Normal,85,177,90.6494369506836,2,0.19,33.43,0.6
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024273,2024-09-29,h24v06,2024290022838,1,6815,2024,Autumn,5193.223602484472,1531.258420283605,1.0591134559868465,Normal,85,177,90.6494369506836,2,0.19,33.43,0.6
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024289,2024-10-15,h24v06,2024306180437,1,6455,2024,Autumn,5193.223602484472,1531.258420283605,0.8240127079802988,Normal,85,177,90.6494369506836,2,0.19,33.43,0.6
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024305,2024-10-31,h24v06,2024326213507,1,4919,2024,Autumn,5193.223602484472,1531.258420283605,-0.1790838168476379,Normal,85,177,90.6494369506836,2,0.19,33.43,0.6
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024321,2024-11-16,h24v06,2025005235618,1,4062,2024,Autumn,5193.223602484472,1531.258420283605,-0.7387542086298916,Normal,85,177,90.6494369506836,2,0.19,33.43,0.6
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024337,2024-12-02,h24v06,2024358222706,1,5015,2024,Winter,5193.223602484472,1531.258420283605,-0.11639028404589186,Normal,85,177,90.6494369506836,2,NA,NA,NA
6876487.35,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.4383480117427,point_73,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2024353,2024-12-18,h24v06,2025003233435,1,3898,2024,Winter,5193.223602484472,1531.258420283605,-0.8458556604995412,Moderate Stress,85,177,90.6494369506836,2,NA,NA,NA
6890618.33,3180178.49,231.656358264,1,1,250m_16_days_NDVI,NDVI ratio - No units,1e-4,28.600107352785,70.58230903471,point_74,MOD13Q1,2018-01-01,2024-12-31,TRUE,A2018001,2018-01-01,h24v06,2021313030137,1,4635,2018,Winter,5113.478260869565,1382.4972698298382,-0.34609707470052187,Normal,86,207,95.45533752441406,2,0.09,18.865,2.13
